SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
ELGIEQUIP,EQ,485,485,469.05,472.3,472.45,483.85,295276,140026880.85,13-Oct-2025,13057,INE285A01027
ELGIRUBCO,BE,64,66,63.5,63.55,64.95,64.72,8368,533246.61,13-Oct-2025,112,INE819L01012
ELIN,EQ,202,202.9,197.05,198.31,198.6,203.07,61328,12179753.00,13-Oct-2025,1852,INE050401020
ELLEN,EQ,447,462.35,442.4,453.75,460.5,445.5,227210,102468532.15,13-Oct-2025,19173,INE236E01022
EMAPARTNER,SM,104,104,100,100,100,102,6000,611300.00,13-Oct-2025,6,INE0ZOL01023
EMAMILTD,EQ,544,547.2,535.9,536.85,537,542.4,307328,166045007.25,13-Oct-2025,19436,INE548C01032
EMAMIPAP,EQ,101.1,104.2,99.12,103.08,104,100.77,26976,2747416.45,13-Oct-2025,616,INE830C01026
EMAMIREAL,EQ,103.01,103.02,100.2,100.21,100.21,101.2,5300,532930.31,13-Oct-2025,105,INE778K01012
EMBDL,EQ,94.6,94.74,92.83,92.99,92.92,95.07,3499741,326852792.52,13-Oct-2025,18670,INE069I01010
EMBASSY,RR,428.38,428.38,420.5,421.42,421.1,427.04,204333,86383101.03,13-Oct-2025,6978,INE041025011
EMCURE,EQ,1405.2,1422.7,1358.1,1370.6,1370,1423.2,91343,126645857.20,13-Oct-2025,9296,INE168P01015
ETML,SM,131,131.2,131,131.2,131.2,129,3600,471840.00,13-Oct-2025,3,INE0RHD01013
EMKAY,BE,329.8,331.85,316.55,317.2,316.55,333.2,32713,10484914.25,13-Oct-2025,462,INE296H01011
EMKAYTOOLS,SM,147.75,148.7,142,147.1,148.4,146.3,2850,418417.50,13-Oct-2025,18,INE332S01011
ETL,SM,855.05,890,845,890,890,880,4200,3623857.50,13-Oct-2025,13,INE0PXC01024
EMMBI,EQ,103.24,103.95,101.3,101.66,101.3,101.47,7610,779149.25,13-Oct-2025,325,INE753K01015
EMSLIMITED,EQ,545.1,548.1,542.85,543.9,545.5,549.8,78245,42635769.50,13-Oct-2025,4652,INE0OV601013
EMUDHRA,EQ,664.55,674.9,656.6,672.6,670.25,665.4,128493,85408677.45,13-Oct-2025,14590,INE01QM01018
ENDURANCE,EQ,2890,2912.9,2835.5,2851.4,2843,2888.8,136582,392156944.90,13-Oct-2025,19009,INE913H01037
ENERGYDEV,EQ,19.52,19.95,19.16,19.7,19.7,19.76,26258,512990.42,13-Oct-2025,391,INE306C01019
EMMIL,SM,175,177,175,176.4,176.4,172.05,3250,570150.00,13-Oct-2025,10,INE0S1L01013
ENFUSE,SM,188,188,188,188,188,180.9,600,112800.00,13-Oct-2025,1,INE0S3X01014
ENGINERSIN,EQ,202.75,202.79,198.67,199.56,199.4,202.89,951302,190498705.01,13-Oct-2025,13015,INE510A01028
ENSER,SM,21.95,22.85,21.75,21.75,21.75,21.9,25000,555500.00,13-Oct-2025,4,INE0R9I01021
ENTERO,EQ,1123,1131.9,1102.7,1124.4,1120,1123,178112,199439730.20,13-Oct-2025,8835,INE010601016
ENIL,EQ,145.1,147.4,145.1,146.2,145.16,147.41,3939,575687.21,13-Oct-2025,282,INE265F01028
EIEL,EQ,246.89,247.95,244.55,246.53,246,248.82,868213,213635547.35,13-Oct-2025,15310,INE0LLY01014
ENVIRO,SM,160,160,155,155.25,155.25,157.2,15000,2370200.00,13-Oct-2025,13,INE0SUH01015
EPACK,EQ,348,351.7,345.2,347.25,347,353.75,293819,102179328.85,13-Oct-2025,10843,INE0G5901015
EPACKPEB,EQ,192.98,199.5,189,197.96,198.1,193.75,1029382,201538056.92,13-Oct-2025,24354,INE0MLS01022
EPIGRAL,EQ,1700,1721,1679.4,1706.3,1716.4,1715.9,23178,39378202.90,13-Oct-2025,2510,INE071N01016
EPL,EQ,212.4,212.85,205.93,207.18,207,212.27,291769,60600570.08,13-Oct-2025,9627,INE255A01020
EEPL,SM,190,192.6,188.6,190.5,190,191.75,48000,9152450.00,13-Oct-2025,47,INE11HF01010
EQUIPPP,BE,19,19,18.2,18.74,18.8,19,21706,399466.23,13-Oct-2025,57,INE217G01035
EQUITASBNK,EQ,56.11,56.11,55.12,55.74,55.71,56.16,1212143,67297340.45,13-Oct-2025,8933,INE063P01018
ERIS,EQ,1592,1618.3,1579.9,1610.1,1610,1596,257896,412977689.40,13-Oct-2025,19722,INE406M01024
ESABINDIA,EQ,4916.9,4949.2,4888,4905.7,4890,4916.1,972,4777816.40,13-Oct-2025,368,INE284A01012
ESAFSFB,EQ,29,29.13,28.76,28.96,29,29.13,138320,4007084.28,13-Oct-2025,1766,INE818W01011
ESCONET,SM,255,255,243.55,244.1,243.65,256.35,50000,12259120.00,13-Oct-2025,109,INE0RQZ01017
ESCORTS,EQ,3611.2,3616.9,3570,3577.5,3576,3638.1,51523,184946519.20,13-Oct-2025,6578,INE042A01014
ESPRIT,SM,77.55,77.55,77.55,77.55,77.55,79.4,1600,124080.00,13-Oct-2025,1,INE0SBP01018
ESSARSHPNG,EQ,30.06,31.4,28.3,31.02,31.3,30.06,858260,25705339.58,13-Oct-2025,4623,INE122M01019
ESFL,SM,275.5,275.5,250.5,254.6,252.4,262.4,1095120,293682042.00,13-Oct-2025,1385,INE0ITO01014
ESTER,EQ,115.6,121.67,114.21,119.28,119,115.63,247262,29331622.11,13-Oct-2025,5966,INE778B01029
ETERNAL,EQ,347.5,351.3,345.4,348.35,348.3,348.3,14458590,5030368582.20,13-Oct-2025,187871,INE758T01015
ETHOSLTD,EQ,2750,2809,2731.3,2798.9,2773.4,2756.3,19214,53383252.70,13-Oct-2025,2932,INE04TZ01018
EUREKAFORB,EQ,542,552.8,539.25,545,544.05,542.6,93219,51006467.65,13-Oct-2025,7281,INE0KCE01017
EIFFL,EQ,253,253,229.9,236.37,238,232.69,27957,6664203.52,13-Oct-2025,504,INE546V01010
EUROBOND,EQ,200.99,202.99,196.74,200.19,202.99,200.99,11610,2320655.88,13-Oct-2025,246,INE505V01016
EUROPRATIK,EQ,256,264.4,255.1,263.41,261,262.95,368743,96364871.23,13-Oct-2025,11516,INE198501012
EUROTEXIND,EQ,14.3,15,14,14.81,14.35,14.21,2068,30051.74,13-Oct-2025,28,INE022C01012
EVEREADY,EQ,382.6,384.65,367.85,369.25,368.65,380.55,223791,83121880.35,13-Oct-2025,6434,INE128A01029
EVERESTIND,EQ,679.05,681.8,665,666.35,665,679.05,10217,6873482.95,13-Oct-2025,615,INE295A01018
EKC,EQ,140.1,140.42,138.64,139.34,139.7,140.77,174976,24352014.72,13-Oct-2025,2847,INE184H01027
EXCELINDUS,EQ,1137,1163.9,1129.5,1145.6,1149,1149,5529,6335909.20,13-Oct-2025,951,INE369A01029
EXCEL,BE,1.66,1.68,1.57,1.57,1.57,1.66,13953338,22031227.79,13-Oct-2025,4655,INE688J01023
EXCELLENT,SM,47,47,47,47,47,48,1600,75200.00,13-Oct-2025,1,INE0Y4801011
EXICOM,EQ,144,145.22,143.01,143.53,144.37,144.33,205685,29584700.28,13-Oct-2025,4559,INE777F01014
EXIDEIND,EQ,397.05,400.35,395.1,398.5,398,400.65,1045893,415918115.00,13-Oct-2025,16427,INE302A01020
EXPLEOSOL,EQ,998,1006.4,991.05,996.95,992.5,996.75,9931,9870139.35,13-Oct-2025,595,INE201K01015
EXXARO,EQ,8.05,8.1,7.91,8.01,8.1,8.13,110731,885616.14,13-Oct-2025,599,INE0GFE01026
FABTECH,BE,192.33,196.99,187.5,188.35,188,194.83,170111,32643366.87,13-Oct-2025,2046,INE0HF201011
FACT,EQ,891.8,891.8,880,882.7,884,892.25,73007,64569457.70,13-Oct-2025,6375,INE188A01015
FAIRCHEMOR,EQ,778.3,778.3,765,770.95,773.9,778.35,6872,5283584.60,13-Oct-2025,1017,INE0DNW01011
FALCONTECH,ST,18.5,18.5,18.05,18.4,18.5,17.8,13200,242640.00,13-Oct-2025,11,INE0PQK01013
FAZE3Q,EQ,476.1,478.8,466,468.65,474.1,479.65,28367,13364698.70,13-Oct-2025,1418,INE963C01033
FCSSOFT,EQ,2.18,2.2,2.15,2.17,2.2,2.18,1888651,4089512.76,13-Oct-2025,2114,INE512B01022
FDC,EQ,455.4,455.4,442,446,447.8,456.05,89210,39805189.10,13-Oct-2025,5575,INE258B01022
FEDFINA,EQ,156,161.69,154.79,160.45,160.3,155.92,1420725,225713763.56,13-Oct-2025,22864,INE007N01010
FEDERALBNK,EQ,208.1,213.5,207.32,213.02,212.5,208.3,15174980,3214580283.22,13-Oct-2025,148914,INE171A01029
FMGOETZE,EQ,492.85,498.35,485.55,487,485.9,499.85,34464,16935154.40,13-Oct-2025,2759,INE529A01010
FELIX,SM,196.55,196.55,190.75,194,193.05,196.55,27000,5254225.00,13-Oct-2025,44,INE901X01013
FIBERWEB,EQ,43.3,43.3,42.15,42.45,42.5,42.95,32269,1373618.83,13-Oct-2025,578,INE296C01020
FIDEL,SM,172,175,172,175,175,175,2000,347000.00,13-Oct-2025,2,INE0LQQ01019
FIEMIND,EQ,1942.2,1970,1928,1962.5,1970,1942.4,48300,94268261.30,13-Oct-2025,7587,INE737H01014
FILATFASH,EQ,0.54,0.54,0.52,0.53,0.53,0.54,33769388,17868447.31,13-Oct-2025,4966,INE185E01021
FILATEX,EQ,53.26,54.3,53,53.95,54,54.08,727341,39049359.56,13-Oct-2025,6448,INE816B01035
FINEORG,EQ,4599.9,4636.1,4547,4559.5,4547.5,4658.2,6928,31680149.80,13-Oct-2025,2046,INE686Y01026
FCL,EQ,244.2,244.3,237.1,238.39,238,244.67,306173,73566407.66,13-Oct-2025,7959,INE045J01026
FINKURVE,EQ,122.99,127.69,115.1,116.4,116.98,123.73,64813,7879324.84,13-Oct-2025,2149,INE734I01027
FINOPB,EQ,296.35,314.8,296,312.85,313,299.9,737077,228114096.05,13-Oct-2025,18064,INE02NC01014
FINCABLES,EQ,803,803.8,792,798.25,801,803.25,180138,143518683.20,13-Oct-2025,18769,INE235A01022
FINPIPE,EQ,190.8,192.6,190.21,190.74,191,192.94,249201,47661809.98,13-Oct-2025,7682,INE183A01024
FSL,EQ,331,331.95,322.2,328.2,327.4,334.2,1159430,379219846.45,13-Oct-2025,31901,INE684F01012
FISCHER,EQ,96.5,100,94.73,98.38,97.91,96.89,203664,19818166.91,13-Oct-2025,6466,INE771F01041
FIVESTAR,EQ,522.25,529.95,520.5,524.4,523.7,528.5,373258,196041617.95,13-Oct-2025,13651,INE128S01021
FLAIR,EQ,314,316.2,310.15,313.15,313,314.75,183852,57624757.60,13-Oct-2025,1919,INE00Y201027
FLEXITUFF,EQ,21.66,22.67,21.31,21.32,21.58,21.65,7221,156059.68,13-Oct-2025,26,INE060J01017
FLYSBS,ST,560,584.85,557,583,584.85,557,149400,86433660.00,13-Oct-2025,171,INE0VCK01011
FOCUS,EQ,84,86.38,84,85.87,86.38,85.38,31389,2674170.12,13-Oct-2025,730,INE593W01028
FOODSIN,EQ,83.61,84.9,82.66,83.02,82.7,83.37,21559,1792762.20,13-Oct-2025,350,INE976E01023
FORCAS,SM,110.5,110.5,105.5,108.95,108.95,106.5,20800,2246320.00,13-Oct-2025,9,INE0U2501017
FORCEMOT,EQ,15650,16247,15500,16134,16111,15781,94339,1496037582.00,13-Oct-2025,27811,INE451A01017
FORGEAUTO,ST,143.3,143.5,143.3,143.5,143.5,149.75,2400,344160.00,13-Oct-2025,2,INE0YKW01013
FORTIS,EQ,1062,1103.15,1060.3,1095.15,1095.15,1060.3,4683912,5121807653.85,13-Oct-2025,132741,INE061F01013
FOSECOIND,EQ,5471,5577.5,5455.5,5507.5,5470,5500,3001,16545904.50,13-Oct-2025,1142,INE519A01011
FRESHARA,SM,167.1,169.95,164.45,166.8,165.25,169.05,27600,4608000.00,13-Oct-2025,22,INE0SFW01015
FROG,SM,231,231,224.4,226.15,225.3,230.5,15200,3457400.00,13-Oct-2025,36,INE385O01018
NYKAA,EQ,264,267.49,260.3,261.48,261.51,265.19,3440498,905415363.14,13-Oct-2025,33401,INE388Y01029
FUSION,EQ,193,194.56,192,192.99,193,193.68,173896,33573298.07,13-Oct-2025,2370,INE139R01012
FUSIONPP,E1,110,113.95,109.75,112.99,110.01,113.27,10236,1148573.20,13-Oct-2025,128,IN9139R01028
FLFL,BZ,1.67,1.72,1.67,1.67,1.67,1.67,14872,25116.66,13-Oct-2025,59,INE452O01016
FCONSUMER,BE,0.41,0.42,0.4,0.4,0.4,0.41,2825862,1149807.57,13-Oct-2025,1583,INE220J01025
FEL,BZ,0.56,0.56,0.54,0.55,0.55,0.55,68241,38058.25,13-Oct-2025,100,INE623B01027
FELDVR,BZ,3.61,3.61,3.4,3.57,3.57,3.58,1191,4080.95,13-Oct-2025,19,IN9623B01058
FMNL,EQ,9.35,9.7,9.04,9.2,9.25,9.35,59415,562648.75,13-Oct-2025,338,INE360L01017
FSC,BZ,2.37,2.48,2.35,2.44,2.48,2.42,26995,65228.84,13-Oct-2025,66,INE935Q01015
GMBREW,EQ,890,994,881.25,941.4,938,894.45,6498238,6215500262.10,13-Oct-2025,191077,INE075D01018
GRINFRA,EQ,1264,1273.2,1256,1268.9,1273.2,1268.8,11334,14336981.20,13-Oct-2025,2431,INE201P01022
GTECJAINX,EQ,24.58,26.25,24.58,24.67,24.58,24.1,426,11131.58,13-Oct-2025,26,INE586X01012
GABRIEL,EQ,1258.4,1283.9,1241.2,1249.1,1252,1271.2,143678,180942189.60,13-Oct-2025,13806,INE524A01029
GATECH,EQ,0.7,0.73,0.69,0.72,0.73,0.7,21476538,15564067.35,13-Oct-2025,3528,INE224E01028
GATECHDVR,BE,0.55,0.56,0.52,0.53,0.55,0.54,1146077,609002.35,13-Oct-2025,469,INE224E01036
GAIL,EQ,178.8,180.7,176.39,180.33,180.3,179.21,11256078,2016468913.73,13-Oct-2025,48354,INE129A01019
GAJANAND,SM,11.6,11.6,11.6,11.6,11.6,11.6,3000,34800.00,13-Oct-2025,1,INE0QTE01018
GALAPREC,EQ,777,777.45,762.55,771.9,775,778.25,12104,9327923.95,13-Oct-2025,1315,INE0RE001014
GML,SM,21.1,22.45,20.45,22.45,22.45,21.4,104000,2250100.00,13-Oct-2025,46,INE09A801015
GALAXYSURF,EQ,2245.8,2258.9,2199.6,2209.9,2205,2255.8,8180,18153639.60,13-Oct-2025,2109,INE600K01018
GALLANTT,EQ,648,659.4,645.05,654.8,655,657.35,99999,65292529.90,13-Oct-2025,4434,INE297H01019
GANDHAR,EQ,139.45,140.84,135.5,136.88,137.4,139.17,89461,12342119.49,13-Oct-2025,2536,INE717W01049
GANDHITUBE,EQ,925,944.05,906.65,915.95,927.8,933.25,35730,32933570.20,13-Oct-2025,4993,INE524B01027
GANESHBE,EQ,88,91,88,89.27,91,90.17,59368,5284959.81,13-Oct-2025,742,INE388A01029
GANESHCP,EQ,302.25,303.1,290.25,294.15,293,302.6,320519,95033642.70,13-Oct-2025,7414,INE652V01016
GGBL,SM,405,415,400.05,402.7,402.75,409.6,48300,19460430.00,13-Oct-2025,114,INE0R8C01018
GANESHHOU,EQ,829,840.4,820.8,825.45,827.1,830.95,29229,24246034.50,13-Oct-2025,2928,INE460C01014
GANESHIN,SM,224.5,237,224,233.85,228.6,225.75,93600,21572720.00,13-Oct-2025,89,INE0TVT01024
GANECOS,EQ,1233,1241.4,1196.5,1230.6,1216,1231.1,99610,121225881.60,13-Oct-2025,6466,INE845D01014
GANGABATH,SM,24.5,25.95,23.55,25.05,25.05,24.5,36000,886800.00,13-Oct-2025,12,INE0ZI101018
GANGAFORGE,EQ,3.57,3.84,3.52,3.72,3.73,3.64,726262,2687682.00,13-Oct-2025,580,INE691Z01023
GANGESSECU,EQ,152.95,152.99,148,149.57,148.01,152.28,1716,257855.60,13-Oct-2025,98,INE335W01016
GRSE,EQ,2657.1,2657.1,2600,2605.6,2604,2660,659926,1726262442.50,13-Oct-2025,39520,INE382Z01011
GARUDA,EQ,198.4,198.4,194.4,196.64,196.7,199.35,600336,117778831.31,13-Oct-2025,8222,INE0JVO01026
GRWRHITECH,EQ,3000,3017.5,2938.1,2984.5,2982,2941.8,46290,138127165.00,13-Oct-2025,9869,INE291A01017
GARFIBRES,EQ,755,760.45,732,750.65,750.15,753.25,22850,17167704.80,13-Oct-2025,4392,INE276A01018
GATEWAY,EQ,62.4,62.55,61.57,61.69,61.72,62.42,683793,42290738.22,13-Oct-2025,4833,INE079J01017
GAYAHWS,BE,3.49,3.49,3.49,3.49,3.49,3.68,228803,798522.47,13-Oct-2025,624,INE287Z01012
GAYAPROJ,BZ,10.99,10.99,10.99,10.99,10.99,10.99,204818,2250949.82,13-Oct-2025,88,INE336H01023
GRCL,SM,419,419,413.9,413.9,413.9,399.95,1000,416425.00,13-Oct-2025,4,INE0LVM01018
GVPIL,EQ,332.2,332.2,318.05,320.45,319.9,332.5,160130,51761106.75,13-Oct-2025,8052,INE878A01011
GVT&D,EQ,3027.4,3067,3011.5,3028.5,3025,3012.4,463655,1409574354.30,13-Oct-2025,51540,INE200A01026
GEECEE,EQ,353.05,366.6,351,358.35,357,366.35,15085,5396695.00,13-Oct-2025,1323,INE916G01016
GEEKAYWIRE,EQ,66.66,68,66.66,67.86,68,68.02,57350,3859326.04,13-Oct-2025,2151,INE669X01024
GEMAROMA,EQ,251,251.93,241.56,242.84,244,251.93,110993,27123510.62,13-Oct-2025,8747,INE06XZ01023
GICRE,EQ,380,386,376.85,385.15,384.5,383.85,914082,348893975.35,13-Oct-2025,15429,INE481Y01014
GENCON,EQ,48.8,49.3,47.1,48.29,48,48.81,110902,5347188.09,13-Oct-2025,1042,INE854S01022
GENESYS,EQ,483.25,483.25,465.8,467.4,466,483.25,165518,78205170.60,13-Oct-2025,9838,INE727B01026
GENSOL,BE,37.46,37.46,37.46,37.46,37.46,39.44,15917,596250.82,13-Oct-2025,108,INE06H201014
GENUSPAPER,EQ,16.81,16.91,16.53,16.67,16.6,16.94,112658,1883702.94,13-Oct-2025,540,INE949P01018
GENUSPOWER,EQ,305,311.25,304.2,308.25,308,308.75,631383,194400985.70,13-Oct-2025,16904,INE955D01029
GEOJITFSL,EQ,77.98,79.98,77.5,78.2,78.2,77.98,339297,26598568.38,13-Oct-2025,8044,INE007B01023
GFLLIMITED,EQ,61.93,61.93,59.96,60.23,60.66,60.85,27883,1687918.75,13-Oct-2025,626,INE538A01037
GHCL,EQ,622.5,629.85,619.3,628.45,629.25,631.5,85416,53451026.35,13-Oct-2025,9944,INE539A01019
GHCLTEXTIL,EQ,77.1,78.4,77,77.74,77.09,76.96,54054,4182329.18,13-Oct-2025,649,INE0PA801013
GICHSGFIN,EQ,173,174.87,171.6,172.32,171.6,173.35,54620,9451877.26,13-Oct-2025,951,INE289B01019
GILLANDERS,EQ,128,129,124.8,126.11,126.76,126.9,11125,1405270.37,13-Oct-2025,228,INE047B01011
GILLETTE,EQ,9547,9568,9445,9490,9495,9540,12123,115119978.00,13-Oct-2025,4762,INE322A01010
GINNIFILA,BE,43.55,45.44,43.15,43.86,44.02,44.35,72508,3235775.78,13-Oct-2025,186,INE424C01010
GIRIRAJ,SM,356,356,338.2,346.7,346.7,356,2500,857475.00,13-Oct-2025,10,INE614Z01017
GKENERGY,EQ,181.1,187.65,177.27,186.01,186.2,188.81,4420299,808834196.04,13-Oct-2025,32262,INE1AG301022
GKWLIMITED,EQ,1790,1790,1706,1727.8,1720,1745.9,315,551125.40,13-Oct-2025,75,INE528A01020
GLAND,EQ,1924,1940,1913.4,1928.6,1933,1923.4,37208,71863938.30,13-Oct-2025,7779,INE068V01023
GLAXO,EQ,2753.6,2780,2741.7,2750.5,2755,2767.4,55415,152970356.00,13-Oct-2025,11624,INE159A01016
GLENMARK,EQ,1935,1943.2,1895.1,1909.6,1913.2,1939.3,872789,1663345301.60,13-Oct-2025,28550,INE935A01035
GLOBAL,EQ,61.95,61.95,61.07,61.18,61.44,61.95,24069,1473789.36,13-Oct-2025,332,INE291W01037
MEDANTA,EQ,1336.5,1369.9,1335.1,1362.9,1364.7,1349.4,156056,212547514.00,13-Oct-2025,17141,INE474Q01031
GLOBALPET,SM,140,140,139,139,139,142.1,3000,418500.00,13-Oct-2025,2,INE0PS501019
GSLSU,EQ,93.95,93.95,91.65,91.78,91.9,93.68,30057,2772055.12,13-Oct-2025,448,INE0JSX01015
GLOBALVECT,EQ,185,191,185,188.41,186.15,187.65,10469,1971694.26,13-Oct-2025,885,INE792H01019
GLOBALE,EQ,13.23,13.48,12.04,13.19,13.19,13.23,6153,78265.17,13-Oct-2025,85,INE0URU01010
GLOBECIVIL,EQ,71,71.74,70,70.66,71,71.97,83285,5896751.34,13-Oct-2025,1186,INE0V3U01015
GICL,SM,176.4,179,171.8,174.95,173,176.4,66000,11625150.00,13-Oct-2025,37,INE947T01014
GLOBE,EQ,2.2,2.21,2.15,2.19,2.21,2.2,1083149,2356346.38,13-Oct-2025,429,INE581X01021
GSTL,SM,8.2,8.2,7.8,7.85,7.8,8.2,23000,181400.00,13-Oct-2025,12,INE00WS01056
GLOBUSSPR,EQ,1118.9,1129.9,1109.9,1119.8,1123,1121.5,28015,31354869.60,13-Oct-2025,4200,INE615I01010
GLOSTERLTD,EQ,630.3,645,630.3,638.25,638.3,643.7,525,336495.90,13-Oct-2025,51,INE350Z01018
GLOTTIS,EQ,81.5,81.81,78,78.51,78.3,81.81,1844768,145866778.60,13-Oct-2025,15806,INE0TQE01026
GMMPFAUDLR,EQ,1060,1078.4,1037.1,1065.5,1060.7,1059.2,164317,173726189.90,13-Oct-2025,20353,INE541A01023
GMRAIRPORT,EQ,89.9,90.49,88.58,89.85,89.77,90.35,4918636,440183777.37,13-Oct-2025,17666,INE776C01039
GMRP&UI,EQ,112,113.5,110.51,111.7,112,112.19,1588540,177873694.40,13-Oct-2025,11412,INE0CU601026
GNA,EQ,309.5,312.8,308,309.15,309.9,313.45,14301,4430153.00,13-Oct-2025,789,INE934S01014
EBGNG,EQ,333.8,333.8,317,318.9,321,335.2,354004,114437005.30,13-Oct-2025,9781,INE18JU01028
GODIGIT,EQ,357,361.1,354.7,359.4,360,362.9,264129,94701822.75,13-Oct-2025,16847,INE03JT01014
GOCOLORS,EQ,671,684,670,677.95,675.2,675.75,188674,127157786.85,13-Oct-2025,3055,INE0BJS01011
GOACARBON,EQ,445,452.95,444,445,444.25,449.25,10344,4617018.50,13-Oct-2025,610,INE426D01013
GOCLCORP,EQ,351.2,353.3,348,352.3,353,351.2,24506,8599564.80,13-Oct-2025,913,INE077F01035
GODAVARIB,EQ,250.2,253.9,239,242.05,242,252.4,102924,25034124.45,13-Oct-2025,3059,INE497S01012
GPIL,EQ,243,244.53,239.5,240.96,240.38,243.54,771699,186180104.45,13-Oct-2025,11820,INE177H01039
GODFRYPHLP,EQ,3300,3322.6,3270.1,3295.8,3295,3340.7,194815,641485141.30,13-Oct-2025,24460,INE260B01028
GODHA,EQ,0.57,0.57,0.55,0.55,0.55,0.56,2738645,1522762.02,13-Oct-2025,2549,INE925Y01036
GODREJAGRO,EQ,662.8,676,649.9,669.95,672,660.95,332632,220106321.00,13-Oct-2025,19232,INE850D01014
GODREJCP,EQ,1129,1134.4,1106,1110.8,1111.8,1129.8,1256718,1400207190.90,13-Oct-2025,55627,INE102D01028
GODREJIND,EQ,1070,1073.4,1045,1048.5,1048,1078.9,80988,85369535.90,13-Oct-2025,9372,INE233A01035
GODREJPROP,EQ,2090,2104.8,2051,2096.9,2092.9,2091.9,702685,1466233111.10,13-Oct-2025,33039,INE484J01027
GOENKA,BZ,1.08,1.11,1,1.08,1.08,1.06,513772,540962.67,13-Oct-2025,246,INE516K01024
679GS2031,GS,104.2,104.2,104.2,104.2,104.2,104.2,168,17505.60,13-Oct-2025,2,IN0020240191
679GS2034A,GS,98,98,98,98,98,98,100,9800.00,13-Oct-2025,1,IN0020240159
692GS2039,GS,103.8,103.8,102.76,103.5,103.5,102.15,103,10586.80,13-Oct-2025,4,IN0020240134
698GR2054,GS,99.8,99.8,97.5,97.5,97.5,95.08,400,39690.30,13-Oct-2025,3,IN0020240175
709GS2074,GS,100.1,101.65,100.05,101.54,101.54,101.24,18155,1841092.25,13-Oct-2025,15,IN0020240142
574GS2026,GS,102,102,102,102,102,102.35,9,918.00,13-Oct-2025,1,IN0020210186
633GS2035,GS,101,101,99.99,99.99,99.99,101,201,20198.99,13-Oct-2025,4,IN0020250026
648GS2035,GS,99,99.5,99,99.5,99.5,99.5,11900,1180545.00,13-Oct-2025,7,IN0020250091
654GS2032,GS,101.6,101.6,101.6,101.6,101.6,101.3,2000,203200.00,13-Oct-2025,1,IN0020210244
664GS2035,GS,97.31,97.31,95,95,95,99.81,8,769.24,13-Oct-2025,2,IN0020210020
667GS2035,GS,101.4,104,101.4,101.41,104,102,22500,2281913.40,13-Oct-2025,2,IN0020210152
667GS2050,GS,93.4,96.5,93.4,96.05,96.05,95.8,120,11540.75,13-Oct-2025,4,IN0020200252
676GS2061,GS,95.7,96,95.39,95.88,96,95.5,65037,6211979.10,13-Oct-2025,22,IN0020200401
68GS2060,GS,97.48,97.48,95.82,95.82,95.82,96.5,117,11353.00,13-Oct-2025,4,IN0020200187
690GS2065,GS,99.1,100,99.1,100,100,99.23,1224,121941.30,13-Oct-2025,5,IN0020250018
702GS2027,GS,103,103,103,103,103,104.01,45,4635.00,13-Oct-2025,1,IN0020240043
704GS2029,GS,104,104,103.5,103.5,103.5,104.4,148,15368.00,13-Oct-2025,2,IN0020240050
709GS2054,GS,100.6,101.5,100.6,101.41,101.4,100.56,31365,3178103.07,13-Oct-2025,21,IN0020240118
71GS2034,GS,103,103,103,103,103,102.5,100,10300.00,13-Oct-2025,1,IN0020240019
718GS2033,GS,104.5,104.5,104.5,104.5,104.5,104.16,700,73150.00,13-Oct-2025,2,IN0020230085
718GS2037,GS,103.2,105.5,103.2,104.95,104.95,104.77,1201,125852.50,13-Oct-2025,4,IN0020230077
724GS2055,GS,102.95,102.95,102.95,102.95,102.95,102,1,102.95,13-Oct-2025,1,IN0020250075
725GS2063,GS,104.4,104.4,103.15,103.74,103.75,103.2,1172,121457.12,13-Oct-2025,12,IN0020230044
726GS2032,GS,104.51,104.51,104.4,104.4,104.4,104.4,679,70937.21,13-Oct-2025,4,IN0020220060
726GS2033,GS,104.6,104.6,104.6,104.6,104.6,104.55,100,10460.00,13-Oct-2025,1,IN0020220151
73GS2053,GS,103.6,104.45,103,104.45,104.45,104.01,139134,14396583.97,13-Oct-2025,18,IN0020230051
733GS2026,GS,104.05,104.2,104.05,104.2,104.2,103.75,10400,1082150.00,13-Oct-2025,5,IN0020230119
734GS2064,GS,106.2,106.2,105.14,106.1,106.1,105.84,1128,119112.61,13-Oct-2025,5,IN0020240035
736GS2052,GS,102,104,102,104,104,103,2001,204104.00,13-Oct-2025,2,IN0020220086
737GS2028,GS,106,106,106,106,106,106.61,10100,1070600.00,13-Oct-2025,2,IN0020230101
74GS2062,GS,102.99,103.5,102.11,103,103.5,102.98,19115,1961078.89,13-Oct-2025,14,IN0020220094
741GS2036,GS,106.2,107.45,106.2,107.45,107.45,106.76,150,15992.50,13-Oct-2025,2,IN0020220102
746GS2073,GS,106.02,106.98,106.01,106.95,106.95,106.11,4204,446406.20,13-Oct-2025,17,IN0020230127
754GS2036,GS,109.6,109.6,109.22,109.41,109.39,109.31,215523,23570968.32,13-Oct-2025,87,IN0020220029
1018GS2026,GS,104.73,109,104,105.56,105.56,105.5,569,61264.67,13-Oct-2025,9,IN0020010081
710GS2029,GS,106.1,106.9,106.1,106.9,106.9,106.01,100,10689.20,13-Oct-2025,2,IN0020220011
